feature,stat,value,cluster,k,n_transfused,n_control
dopamine_rate_mcgkgmin_std,missing_rate,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_max,mean,0.006047605607300781,0,2,10629,3155
epinephrine_rate_mcgkgmin_max,median,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_max,missing_rate,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_mean,mean,0.0007468987055070209,0,2,10629,3155
epinephrine_rate_mcgkgmin_mean,median,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_mean,missing_rate,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_median,mean,0.0003495154765264842,0,2,10629,3155
epinephrine_rate_mcgkgmin_median,median,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_median,missing_rate,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_min,mean,3.7632891146862357e-06,0,2,10629,3155
epinephrine_rate_mcgkgmin_min,median,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_min,missing_rate,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_std,mean,0.0014012346889834574,0,2,10629,3155
epinephrine_rate_mcgkgmin_std,median,0.0,0,2,10629,3155
epinephrine_rate_mcgkgmin_std,missing_rate,0.0,0,2,10629,3155
ferritin_max,mean,2960.837685459941,0,2,10629,3155
ferritin_max,median,481.0,0,2,10629,3155
ferritin_max,missing_rate,0.936588578417537,0,2,10629,3155
ferritin_mean,mean,2936.548020794123,0,2,10629,3155
ferritin_mean,median,480.0,0,2,10629,3155
ferritin_mean,missing_rate,0.936588578417537,0,2,10629,3155
ferritin_median,mean,2944.454005934718,0,2,10629,3155
ferritin_median,median,480.0,0,2,10629,3155
ferritin_median,missing_rate,0.936588578417537,0,2,10629,3155
ferritin_min,mean,2890.410682492581,0,2,10629,3155
ferritin_min,median,480.0,0,2,10629,3155
ferritin_min,missing_rate,0.936588578417537,0,2,10629,3155
ferritin_std,mean,29.527299754702202,0,2,10629,3155
ferritin_std,median,0.0,0,2,10629,3155
ferritin_std,missing_rate,0.936588578417537,0,2,10629,3155
fibrinogen_max,mean,,0,2,10629,3155
fibrinogen_max,median,,0,2,10629,3155
fibrinogen_max,missing_rate,1.0,0,2,10629,3155
fibrinogen_mean,mean,,0,2,10629,3155
fibrinogen_mean,median,,0,2,10629,3155
fibrinogen_mean,missing_rate,1.0,0,2,10629,3155
fibrinogen_median,mean,,0,2,10629,3155
fibrinogen_median,median,,0,2,10629,3155
fibrinogen_median,missing_rate,1.0,0,2,10629,3155
fibrinogen_min,mean,,0,2,10629,3155
fibrinogen_min,median,,0,2,10629,3155
fibrinogen_min,missing_rate,1.0,0,2,10629,3155
fibrinogen_std,mean,,0,2,10629,3155
fibrinogen_std,median,,0,2,10629,3155
fibrinogen_std,missing_rate,1.0,0,2,10629,3155
fluid_balance_daily_ml_max,mean,4179.1915877201245,0,2,10629,3155
fluid_balance_daily_ml_max,median,3555.5,0,2,10629,3155
fluid_balance_daily_ml_max,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_daily_ml_mean,mean,3468.9451399720265,0,2,10629,3155
fluid_balance_daily_ml_mean,median,2660.9860698689968,0,2,10629,3155
fluid_balance_daily_ml_mean,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_daily_ml_median,mean,3484.384943497505,0,2,10629,3155
fluid_balance_daily_ml_median,median,2687.2,0,2,10629,3155
fluid_balance_daily_ml_median,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_daily_ml_min,mean,2695.2474931726156,0,2,10629,3155
fluid_balance_daily_ml_min,median,1652.52,0,2,10629,3155
fluid_balance_daily_ml_min,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_daily_ml_std,mean,598.4299433625109,0,2,10629,3155
fluid_balance_daily_ml_std,median,0.0,0,2,10629,3155
fluid_balance_daily_ml_std,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_total_ml_max,mean,5721.369828609097,0,2,10629,3155
fluid_balance_total_ml_max,median,4457.54,0,2,10629,3155
fluid_balance_total_ml_max,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_total_ml_mean,mean,4983.879234555192,0,2,10629,3155
fluid_balance_total_ml_mean,median,3929.299999999999,0,2,10629,3155
fluid_balance_total_ml_mean,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_total_ml_median,mean,4979.2259153404275,0,2,10629,3155
fluid_balance_total_ml_median,median,3947.76,0,2,10629,3155
fluid_balance_total_ml_median,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_total_ml_min,mean,4206.783555890385,0,2,10629,3155
fluid_balance_total_ml_min,median,3208.22,0,2,10629,3155
fluid_balance_total_ml_min,missing_rate,0.0009408222786715589,0,2,10629,3155
fluid_balance_total_ml_std,mean,567.1500987251766,0,2,10629,3155
fluid_balance_total_ml_std,median,0.0,0,2,10629,3155
fluid_balance_total_ml_std,missing_rate,0.0009408222786715589,0,2,10629,3155
ggt_max,mean,235.92,0,2,10629,3155
ggt_max,median,131.0,0,2,10629,3155
ggt_max,missing_rate,0.9929438329099634,0,2,10629,3155
ggt_mean,mean,235.92,0,2,10629,3155
ggt_mean,median,131.0,0,2,10629,3155
ggt_mean,missing_rate,0.9929438329099634,0,2,10629,3155
ggt_median,mean,235.92,0,2,10629,3155
ggt_median,median,131.0,0,2,10629,3155
ggt_median,missing_rate,0.9929438329099634,0,2,10629,3155
ggt_min,mean,235.92,0,2,10629,3155
ggt_min,median,131.0,0,2,10629,3155
ggt_min,missing_rate,0.9929438329099634,0,2,10629,3155
ggt_std,mean,0.0,0,2,10629,3155
ggt_std,median,0.0,0,2,10629,3155
ggt_std,missing_rate,0.9929438329099634,0,2,10629,3155
glucose_lab_max,mean,139.70448772226925,0,2,10629,3155
glucose_lab_max,median,116.0,0,2,10629,3155
glucose_lab_max,missing_rate,0.0,0,2,10629,3155
glucose_lab_mean,mean,117.08806933305607,0,2,10629,3155
glucose_lab_mean,median,98.81067961165049,0,2,10629,3155
glucose_lab_mean,missing_rate,0.0,0,2,10629,3155
glucose_lab_median,mean,116.78657446608335,0,2,10629,3155
glucose_lab_median,median,90.0,0,2,10629,3155
glucose_lab_median,missing_rate,0.0,0,2,10629,3155
glucose_lab_min,mean,92.69514535704205,0,2,10629,3155
glucose_lab_min,median,90.0,0,2,10629,3155
glucose_lab_min,missing_rate,0.0,0,2,10629,3155
glucose_lab_std,mean,16.27340795423572,0,2,10629,3155
glucose_lab_std,median,8.194424552706554,0,2,10629,3155
glucose_lab_std,missing_rate,0.0,0,2,10629,3155
glucose_vital_max,mean,1203.0669865462414,0,2,10629,3155
glucose_vital_max,median,156.0,0,2,10629,3155
glucose_vital_max,missing_rate,0.0,0,2,10629,3155
glucose_vital_mean,mean,337.26932231914645,0,2,10629,3155
glucose_vital_mean,median,123.94594594594595,0,2,10629,3155
glucose_vital_mean,missing_rate,0.0,0,2,10629,3155
glucose_vital_median,mean,225.52232100856148,0,2,10629,3155
glucose_vital_median,median,122.0,0,2,10629,3155
glucose_vital_median,missing_rate,0.0,0,2,10629,3155
glucose_vital_min,mean,91.52502587261266,0,2,10629,3155
glucose_vital_min,median,90.0,0,2,10629,3155
glucose_vital_min,missing_rate,0.0,0,2,10629,3155
glucose_vital_std,mean,377.2351621250973,0,2,10629,3155
glucose_vital_std,median,19.962783120525295,0,2,10629,3155
glucose_vital_std,missing_rate,0.0,0,2,10629,3155
hba1c_max,mean,,0,2,10629,3155
hba1c_max,median,,0,2,10629,3155
hba1c_max,missing_rate,1.0,0,2,10629,3155
hba1c_mean,mean,,0,2,10629,3155
hba1c_mean,median,,0,2,10629,3155
hba1c_mean,missing_rate,1.0,0,2,10629,3155
hba1c_median,mean,,0,2,10629,3155
hba1c_median,median,,0,2,10629,3155
hba1c_median,missing_rate,1.0,0,2,10629,3155
hba1c_min,mean,,0,2,10629,3155
hba1c_min,median,,0,2,10629,3155
hba1c_min,missing_rate,1.0,0,2,10629,3155
hba1c_std,mean,,0,2,10629,3155
hba1c_std,median,,0,2,10629,3155
hba1c_std,missing_rate,1.0,0,2,10629,3155
hba2_max,mean,,0,2,10629,3155
hba2_max,median,,0,2,10629,3155
hba2_max,missing_rate,1.0,0,2,10629,3155
hba2_mean,mean,,0,2,10629,3155
hba2_mean,median,,0,2,10629,3155
hba2_mean,missing_rate,1.0,0,2,10629,3155
hba2_median,mean,,0,2,10629,3155
hba2_median,median,,0,2,10629,3155
hba2_median,missing_rate,1.0,0,2,10629,3155
hba2_min,mean,,0,2,10629,3155
hba2_min,median,,0,2,10629,3155
hba2_min,missing_rate,1.0,0,2,10629,3155
hba2_std,mean,,0,2,10629,3155
hba2_std,median,,0,2,10629,3155
hba2_std,missing_rate,1.0,0,2,10629,3155
hbs_max,mean,,0,2,10629,3155
hbs_max,median,,0,2,10629,3155
hbs_max,missing_rate,1.0,0,2,10629,3155
hbs_mean,mean,,0,2,10629,3155
hbs_mean,median,,0,2,10629,3155
hbs_mean,missing_rate,1.0,0,2,10629,3155
hbs_median,mean,,0,2,10629,3155
hbs_median,median,,0,2,10629,3155
hbs_median,missing_rate,1.0,0,2,10629,3155
hbs_min,mean,,0,2,10629,3155
hbs_min,median,,0,2,10629,3155
hbs_min,missing_rate,1.0,0,2,10629,3155
hbs_std,mean,,0,2,10629,3155
hbs_std,median,,0,2,10629,3155
hbs_std,missing_rate,1.0,0,2,10629,3155
heart_rate_delta,mean,2.765656043245267,0,2,10629,3155
heart_rate_delta,median,2.275563258232239,0,2,10629,3155
heart_rate_delta,missing_rate,0.0,0,2,10629,3155
heart_rate_max,mean,97.92687929250165,0,2,10629,3155
heart_rate_max,median,95.0,0,2,10629,3155
heart_rate_max,missing_rate,0.0,0,2,10629,3155
heart_rate_mean,mean,83.35306074889905,0,2,10629,3155
heart_rate_mean,median,79.27476038338658,0,2,10629,3155
heart_rate_mean,missing_rate,0.0,0,2,10629,3155
heart_rate_median,mean,83.14912033116944,0,2,10629,3155
heart_rate_median,median,79.0,0,2,10629,3155
heart_rate_median,missing_rate,0.0,0,2,10629,3155
heart_rate_min,mean,69.75143475397498,0,2,10629,3155
heart_rate_min,median,70.0,0,2,10629,3155
heart_rate_min,missing_rate,0.0,0,2,10629,3155
heart_rate_post_mean,mean,86.11871679214433,0,2,10629,3155
heart_rate_post_mean,median,85.15077989601386,0,2,10629,3155
heart_rate_post_mean,missing_rate,0.0,0,2,10629,3155
heart_rate_pre_mean,mean,83.35306074889905,0,2,10629,3155
heart_rate_pre_mean,median,79.27476038338658,0,2,10629,3155
heart_rate_pre_mean,missing_rate,0.0,0,2,10629,3155
heart_rate_slope,mean,0.07610473848671064,0,2,10629,3155
heart_rate_slope,median,0.0035338694113644237,0,2,10629,3155
heart_rate_slope,missing_rate,0.012889265217800358,0,2,10629,3155
heart_rate_std,mean,7.468608543778111,0,2,10629,3155
heart_rate_std,median,6.694154691651194,0,2,10629,3155
heart_rate_std,missing_rate,0.0,0,2,10629,3155
height_cm_max,mean,168.38201240895606,0,2,10629,3155
height_cm_max,median,168.0,0,2,10629,3155
height_cm_max,missing_rate,0.3024743625929062,0,2,10629,3155
height_cm_mean,mean,168.38201240895606,0,2,10629,3155
height_cm_mean,median,168.0,0,2,10629,3155
height_cm_mean,missing_rate,0.3024743625929062,0,2,10629,3155
height_cm_median,mean,168.38201240895606,0,2,10629,3155
height_cm_median,median,168.0,0,2,10629,3155
height_cm_median,missing_rate,0.3024743625929062,0,2,10629,3155
height_cm_min,mean,168.38201240895606,0,2,10629,3155
height_cm_min,median,168.0,0,2,10629,3155
height_cm_min,missing_rate,0.3024743625929062,0,2,10629,3155
height_cm_std,mean,0.0,0,2,10629,3155
height_cm_std,median,0.0,0,2,10629,3155
height_cm_std,missing_rate,0.3024743625929062,0,2,10629,3155
hematocrit_max,mean,,0,2,10629,3155
hematocrit_max,median,,0,2,10629,3155
hematocrit_max,missing_rate,1.0,0,2,10629,3155
hematocrit_mean,mean,,0,2,10629,3155
hematocrit_mean,median,,0,2,10629,3155
hematocrit_mean,missing_rate,1.0,0,2,10629,3155
hematocrit_median,mean,,0,2,10629,3155
hematocrit_median,median,,0,2,10629,3155
hematocrit_median,missing_rate,1.0,0,2,10629,3155
hematocrit_min,mean,,0,2,10629,3155
hematocrit_min,median,,0,2,10629,3155
hematocrit_min,missing_rate,1.0,0,2,10629,3155
hematocrit_std,mean,,0,2,10629,3155
hematocrit_std,median,,0,2,10629,3155
hematocrit_std,missing_rate,1.0,0,2,10629,3155
hemoglobin_delta,mean,-1.6618043724074607,0,2,10629,3155
hemoglobin_delta,median,-1.4030769230768438,0,2,10629,3155
hemoglobin_delta,missing_rate,0.0,0,2,10629,3155
hemoglobin_max,mean,13.260306708062846,0,2,10629,3155
hemoglobin_max,median,14.0,0,2,10629,3155
hemoglobin_max,missing_rate,0.0,0,2,10629,3155
hemoglobin_mean,mean,10.866588571956099,0,2,10629,3155
hemoglobin_mean,median,10.712149532710255,0,2,10629,3155
hemoglobin_mean,missing_rate,0.0,0,2,10629,3155
hemoglobin_median,mean,10.829706463449055,0,2,10629,3155
hemoglobin_median,median,10.3,0,2,10629,3155
hemoglobin_median,missing_rate,0.0,0,2,10629,3155
hemoglobin_min,mean,9.106369366826607,0,2,10629,3155
hemoglobin_min,median,8.2,0,2,10629,3155
hemoglobin_min,missing_rate,0.0,0,2,10629,3155
hemoglobin_post_mean,mean,9.204784199548637,0,2,10629,3155
hemoglobin_post_mean,median,9.119064124783387,0,2,10629,3155
hemoglobin_post_mean,missing_rate,0.0,0,2,10629,3155
hemoglobin_pre_mean,mean,10.866588571956099,0,2,10629,3155
hemoglobin_pre_mean,median,10.712149532710255,0,2,10629,3155
hemoglobin_pre_mean,missing_rate,0.0,0,2,10629,3155
hemoglobin_slope,mean,-0.014104196746990854,0,2,10629,3155
hemoglobin_slope,median,-0.0025278478676388698,0,2,10629,3155
hemoglobin_slope,missing_rate,0.012889265217800358,0,2,10629,3155
hemoglobin_std,mean,1.4126432506271522,0,2,10629,3155
hemoglobin_std,median,1.3395327296742428,0,2,10629,3155
hemoglobin_std,missing_rate,0.0,0,2,10629,3155
imv_on_max,mean,0.46448395898014866,0,2,10629,3155
imv_on_max,median,0.0,0,2,10629,3155
imv_on_max,missing_rate,0.0,0,2,10629,3155
imv_on_mean,mean,0.21915549427977662,0,2,10629,3155
imv_on_mean,median,0.0,0,2,10629,3155
imv_on_mean,missing_rate,0.0,0,2,10629,3155
imv_on_median,mean,0.20702794242167655,0,2,10629,3155
imv_on_median,median,0.0,0,2,10629,3155
imv_on_median,missing_rate,0.0,0,2,10629,3155
imv_on_min,mean,0.048922758490921064,0,2,10629,3155
imv_on_min,median,0.0,0,2,10629,3155
imv_on_min,missing_rate,0.0,0,2,10629,3155
imv_on_std,mean,0.14028945299124973,0,2,10629,3155
imv_on_std,median,0.0,0,2,10629,3155
imv_on_std,missing_rate,0.0,0,2,10629,3155
lactate_delta,mean,-0.0029369323746705938,0,2,10629,3155
lactate_delta,median,-1.1102230246251565e-16,0,2,10629,3155
lactate_delta,missing_rate,0.0,0,2,10629,3155
lactate_max,mean,2.539906858594412,0,2,10629,3155
lactate_max,median,1.6,0,2,10629,3155
lactate_max,missing_rate,0.0,0,2,10629,3155
lactate_mean,mean,1.8892989762651176,0,2,10629,3155
lactate_mean,median,1.3376923076923142,0,2,10629,3155
lactate_mean,missing_rate,0.0,0,2,10629,3155
lactate_median,mean,1.8836776742873271,0,2,10629,3155
lactate_median,median,1.2,0,2,10629,3155
lactate_median,missing_rate,0.0,0,2,10629,3155
lactate_min,mean,1.2029598268887005,0,2,10629,3155
lactate_min,median,1.2,0,2,10629,3155
lactate_min,missing_rate,0.0,0,2,10629,3155
lactate_post_mean,mean,1.8863620438904471,0,2,10629,3155
lactate_post_mean,median,1.4479099678456593,0,2,10629,3155
lactate_post_mean,missing_rate,0.0,0,2,10629,3155
lactate_pre_mean,mean,1.8892989762651176,0,2,10629,3155
lactate_pre_mean,median,1.3376923076923142,0,2,10629,3155
lactate_pre_mean,missing_rate,0.0,0,2,10629,3155
lactate_slope,mean,0.004414531743705169,0,2,10629,3155
lactate_slope,median,0.0,0,2,10629,3155
lactate_slope,missing_rate,0.012889265217800358,0,2,10629,3155
lactate_std,mean,0.44880756206280825,0,2,10629,3155
lactate_std,median,0.15922843348742594,0,2,10629,3155
lactate_std,missing_rate,0.0,0,2,10629,3155
ldh_max,mean,327.3452817762725,0,2,10629,3155
ldh_max,median,180.0,0,2,10629,3155
ldh_max,missing_rate,0.0,0,2,10629,3155
ldh_mean,mean,274.638740562482,0,2,10629,3155
ldh_mean,median,180.0,0,2,10629,3155
ldh_mean,missing_rate,0.0,0,2,10629,3155
ldh_median,mean,273.46391946561295,0,2,10629,3155
ldh_median,median,180.0,0,2,10629,3155
ldh_median,missing_rate,0.0,0,2,10629,3155
ldh_min,mean,204.3245836861417,0,2,10629,3155
ldh_min,median,180.0,0,2,10629,3155
ldh_min,missing_rate,0.0,0,2,10629,3155
ldh_std,mean,41.13376757589676,0,2,10629,3155
ldh_std,median,0.0,0,2,10629,3155
ldh_std,missing_rate,0.0,0,2,10629,3155
lymphocytes_abs_max,mean,3.5719089284034244,0,2,10629,3155
lymphocytes_abs_max,median,2.0,0,2,10629,3155
lymphocytes_abs_max,missing_rate,0.0,0,2,10629,3155
lymphocytes_abs_mean,mean,3.3309539151137293,0,2,10629,3155
lymphocytes_abs_mean,median,2.0,0,2,10629,3155
lymphocytes_abs_mean,missing_rate,0.0,0,2,10629,3155
lymphocytes_abs_median,mean,3.411709474080346,0,2,10629,3155
lymphocytes_abs_median,median,2.0,0,2,10629,3155
lymphocytes_abs_median,missing_rate,0.0,0,2,10629,3155
lymphocytes_abs_min,mean,2.8521780035751245,0,2,10629,3155
lymphocytes_abs_min,median,2.0,0,2,10629,3155
lymphocytes_abs_min,missing_rate,0.0,0,2,10629,3155
lymphocytes_abs_std,mean,0.23923495089221686,0,2,10629,3155
lymphocytes_abs_std,median,0.0,0,2,10629,3155
lymphocytes_abs_std,missing_rate,0.0,0,2,10629,3155
magnesium_max,mean,2.185548969799605,0,2,10629,3155
magnesium_max,median,2.0,0,2,10629,3155
magnesium_max,missing_rate,0.0,0,2,10629,3155
magnesium_mean,mean,2.0274049516601873,0,2,10629,3155
magnesium_mean,median,2.0,0,2,10629,3155
magnesium_mean,missing_rate,0.0,0,2,10629,3155
magnesium_median,mean,2.023327688399661,0,2,10629,3155
magnesium_median,median,2.0,0,2,10629,3155
magnesium_median,missing_rate,0.0,0,2,10629,3155
magnesium_min,mean,1.8843070843917584,0,2,10629,3155
magnesium_min,median,2.0,0,2,10629,3155
magnesium_min,missing_rate,0.0,0,2,10629,3155
magnesium_std,mean,0.10875731362698621,0,2,10629,3155
magnesium_std,median,0.050000000000000024,0,2,10629,3155
magnesium_std,missing_rate,0.0,0,2,10629,3155
malignant_cancer_max,mean,0.155706087120143,0,2,10629,3155
malignant_cancer_max,median,0.0,0,2,10629,3155
malignant_cancer_max,missing_rate,0.0,0,2,10629,3155
malignant_cancer_mean,mean,0.155706087120143,0,2,10629,3155
malignant_cancer_mean,median,0.0,0,2,10629,3155
malignant_cancer_mean,missing_rate,0.0,0,2,10629,3155
malignant_cancer_median,mean,0.155706087120143,0,2,10629,3155
malignant_cancer_median,median,0.0,0,2,10629,3155
malignant_cancer_median,missing_rate,0.0,0,2,10629,3155
malignant_cancer_min,mean,0.155706087120143,0,2,10629,3155
malignant_cancer_min,median,0.0,0,2,10629,3155
malignant_cancer_min,missing_rate,0.0,0,2,10629,3155
malignant_cancer_std,mean,0.0,0,2,10629,3155
malignant_cancer_std,median,0.0,0,2,10629,3155
malignant_cancer_std,missing_rate,0.0,0,2,10629,3155
mbp_max,mean,99.93953617461662,0,2,10629,3155
mbp_max,median,93.0,0,2,10629,3155
mbp_max,missing_rate,0.0,0,2,10629,3155
mbp_mean,mean,80.33253808603922,0,2,10629,3155
mbp_mean,median,79.8890814558059,0,2,10629,3155
mbp_mean,missing_rate,0.0,0,2,10629,3155
mbp_median,mean,80.03154200771475,0,2,10629,3155
mbp_median,median,79.0,0,2,10629,3155
mbp_median,missing_rate,0.0,0,2,10629,3155
mbp_min,mean,63.991400884372936,0,2,10629,3155
mbp_min,median,61.0,0,2,10629,3155
mbp_min,missing_rate,0.0,0,2,10629,3155
mbp_std,mean,8.785535900733077,0,2,10629,3155
mbp_std,median,8.767184947162004,0,2,10629,3155
mbp_std,missing_rate,0.0,0,2,10629,3155
metastatic_solid_tumor_max,mean,0.06595164173487628,0,2,10629,3155
metastatic_solid_tumor_max,median,0.0,0,2,10629,3155
metastatic_solid_tumor_max,missing_rate,0.0,0,2,10629,3155
metastatic_solid_tumor_mean,mean,0.06595164173487628,0,2,10629,3155
metastatic_solid_tumor_mean,median,0.0,0,2,10629,3155
metastatic_solid_tumor_mean,missing_rate,0.0,0,2,10629,3155
metastatic_solid_tumor_median,mean,0.06595164173487628,0,2,10629,3155
metastatic_solid_tumor_median,median,0.0,0,2,10629,3155
metastatic_solid_tumor_median,missing_rate,0.0,0,2,10629,3155
metastatic_solid_tumor_min,mean,0.06595164173487628,0,2,10629,3155
metastatic_solid_tumor_min,median,0.0,0,2,10629,3155
metastatic_solid_tumor_min,missing_rate,0.0,0,2,10629,3155
metastatic_solid_tumor_std,mean,0.0,0,2,10629,3155
metastatic_solid_tumor_std,median,0.0,0,2,10629,3155
metastatic_solid_tumor_std,missing_rate,0.0,0,2,10629,3155
methemoglobin_delta,mean,,0,2,10629,3155
methemoglobin_delta,median,,0,2,10629,3155
methemoglobin_delta,missing_rate,1.0,0,2,10629,3155
methemoglobin_max,mean,,0,2,10629,3155
methemoglobin_max,median,,0,2,10629,3155
methemoglobin_max,missing_rate,1.0,0,2,10629,3155
methemoglobin_mean,mean,,0,2,10629,3155
methemoglobin_mean,median,,0,2,10629,3155
methemoglobin_mean,missing_rate,1.0,0,2,10629,3155
methemoglobin_median,mean,,0,2,10629,3155
methemoglobin_median,median,,0,2,10629,3155
methemoglobin_median,missing_rate,1.0,0,2,10629,3155
methemoglobin_min,mean,,0,2,10629,3155
methemoglobin_min,median,,0,2,10629,3155
methemoglobin_min,missing_rate,1.0,0,2,10629,3155
methemoglobin_post_mean,mean,,0,2,10629,3155
methemoglobin_post_mean,median,,0,2,10629,3155
methemoglobin_post_mean,missing_rate,1.0,0,2,10629,3155
methemoglobin_pre_mean,mean,,0,2,10629,3155
methemoglobin_pre_mean,median,,0,2,10629,3155
methemoglobin_pre_mean,missing_rate,1.0,0,2,10629,3155
methemoglobin_slope,mean,,0,2,10629,3155
methemoglobin_slope,median,,0,2,10629,3155
methemoglobin_slope,missing_rate,1.0,0,2,10629,3155
methemoglobin_std,mean,,0,2,10629,3155
methemoglobin_std,median,,0,2,10629,3155
methemoglobin_std,missing_rate,1.0,0,2,10629,3155
mild_liver_disease_max,mean,0.16407940540031987,0,2,10629,3155
mild_liver_disease_max,median,0.0,0,2,10629,3155
mild_liver_disease_max,missing_rate,0.0,0,2,10629,3155
mild_liver_disease_mean,mean,0.16407940540031987,0,2,10629,3155
mild_liver_disease_mean,median,0.0,0,2,10629,3155
mild_liver_disease_mean,missing_rate,0.0,0,2,10629,3155
mild_liver_disease_median,mean,0.16407940540031987,0,2,10629,3155
mild_liver_disease_median,median,0.0,0,2,10629,3155
