group_id,feature,smd_unweighted,smd_overlap,smd_iptw
M2,mbp_first,0.37899007696254533,0.31869435501304033,0.24542189800721428
M2,mbp_last,-0.2382300340149296,-0.03874370763381128,0.050410996434830255
M2,mbp_delta,-0.3909969550199833,-0.20897309553239035,-0.10142270098133253
M2,mbp_slope,0.08235572913739862,0.0612488102065841,0.1400818167063969
M2,resp_rate_mean,-0.01698131921653636,0.030798795672387507,0.23168447973914594
M2,resp_rate_median,0.015481125537578784,0.07009367309322037,0.24755344943927163
M2,resp_rate_min,-0.3846766978150972,-0.3065531333215089,-0.31838962435890256
M2,resp_rate_max,0.2007452596023385,0.1442306706676399,0.527553206250877
M2,resp_rate_std,0.34650819670240324,0.3053656435600378,0.5866687781699312
M2,resp_rate_first,0.04174704090763232,0.13885272219094813,0.010004011590583475
M2,resp_rate_last,-0.2069725888793872,-0.2879455572192111,-0.03847549185901209
M2,resp_rate_delta,-0.20521648711916185,-0.3362841003428293,-0.03955944027405067
M2,resp_rate_slope,-0.3291324378269952,-0.285465376750486,-0.22765229072185775
M2,spo2_mean,0.08586755680288735,-0.010096565790772217,0.1301820407418131
M2,spo2_median,0.09363418946232704,0.07332857042596241,0.17901802636189193
M2,spo2_min,0.03702895538399646,-0.07023554182797374,-0.027964433465536346
M2,spo2_max,0.10889521660488247,-0.045571613686379436,0.06732905931312122
M2,spo2_std,-0.07732881635557594,0.057047426156471535,0.0135146861228136
M2,spo2_first,0.1262431955180351,0.09097202660472387,0.11217972434063636
M2,spo2_last,0.286444542057176,0.19761265439786205,0.2753389148946702
M2,spo2_delta,0.21979386093098371,0.14950338992371764,0.21630257593625193
M2,spo2_slope,0.12801660531171657,0.11475314154290571,0.12665063340229465
M2,sofa_mean,0.19415707662127196,0.09131805287964626,0.2999831229435119
M2,sofa_median,0.09534437259980769,-0.05089692020803554,0.07453417399557548
M2,sofa_min,-0.06566473655177056,0.08901103688872533,0.29999374075706137
M2,sofa_max,0.2840924437461351,0.14782437648012367,0.474988078689699
M2,sofa_std,0.26036347800726584,0.031088159909191268,0.27473974977553667
M2,sofa_first,-0.0008252217574418832,0.15190892191961827,0.48619174749198274
M2,sofa_last,0.2393360555243681,0.09758715267304524,0.24894210789594387
M2,sofa_delta,0.2289891530983998,-0.05044880980898843,-0.2219071142690197
M2,sofa_slope,-0.2340748107315247,-0.1636584231759131,-0.23887068196737168
M2,any_vasopressor_mean,0.3476667801781826,0.2105701801197275,-0.007841614527846753
M2,any_vasopressor_median,0.36097058519075376,0.34846493344466584,0.202737455050926
M2,any_vasopressor_min,0.0,0.0,0.0
M2,any_vasopressor_max,0.46036010231411767,0.24183545101008716,0.02272640569824466
M2,any_vasopressor_std,0.3607025391498689,0.147784734292439,-0.07373776313367576
M2,any_vasopressor_first,-0.05156979225144791,-0.09499966456875888,-0.1073555477925854
M2,any_vasopressor_last,0.40641152859496454,0.29943919396578556,0.21005723859199213
M2,any_vasopressor_delta,0.3552431164467167,0.29519949670765494,0.23098125729811772
M2,any_vasopressor_slope,-0.10514029885009696,-0.04550999749977502,0.015721554839893348
M2,ventilation_on_mean,0.05931184739211846,0.05765157951337552,0.03319649005384463
M2,ventilation_on_median,-0.053335035471639945,-0.013052299229404969,-0.04746377502303336
M2,ventilation_on_min,-0.21351705677922375,-0.094851579962795,0.3306277964630098
M2,ventilation_on_max,0.17974101849913576,0.09087977587516821,-0.0033142447044947534
M2,ventilation_on_std,0.3499225856334743,0.21661890847117143,-0.05780536325883983
M2,ventilation_on_first,-0.16447765342760418,-0.07993362529034084,0.22919852873585075
M2,ventilation_on_last,0.05266806531497239,0.06239420293078845,0.054677752026605145
M2,ventilation_on_delta,0.15657003347357937,0.10710032506636692,-0.11025536074912944
M2,ventilation_on_slope,-0.029209584041705868,0.0378868048525701,0.0021140512123113187
M3,age,0.15080845249480598,0.017123419914301975,0.05299841443434697
M3,bmi,0.20767902143712633,0.11962966010062882,0.31608203680692604
M3,hemoglobin_mean,0.4216881368362494,0.1168442865936954,0.0634788278345055
M3,hemoglobin_median,0.41938890511699584,0.09453984711827536,0.04603710345131388
M3,hemoglobin_min,0.1400619973455173,0.036242914068448574,-0.030871437923730358
M3,hemoglobin_max,0.6769625235066796,0.21836599614658417,0.17351004101940554
M3,hemoglobin_std,1.355352167837452,0.5573615882151531,0.5117510410670368
M3,hemoglobin_first,0.4456913664400521,0.15459311238595397,0.10880208612342974
M3,hemoglobin_last,0.3696116063607625,0.11115571973137055,0.04009113285064751
M3,hemoglobin_delta,-0.24170216371139952,-0.12314811244321704,-0.1746165458885901
M3,hemoglobin_slope,0.4326672609243223,-0.08631897369130488,0.06507641190817193
M3,lactate_mean,0.17210729838305724,0.10497458588935216,0.20199244029517405
M3,lactate_median,0.08546485692179924,0.04428509125093563,0.16249447987411428
M3,lactate_min,-0.23612918376189299,0.005725218158344137,-0.050627344628131864
M3,lactate_max,0.6194919419418681,0.3682686377639645,0.41848995722123344
M3,lactate_std,0.7307362227662919,0.33548708715045755,0.4812999838308563
M3,lactate_first,0.1547149723248644,0.20387278363666586,0.15680852225534653
M3,lactate_last,0.4923991859465378,0.29000868345850916,0.327454624230235
M3,lactate_delta,0.3068326884067818,0.08947575388372296,0.16041616339811532
M3,lactate_slope,-0.05052502455836107,-0.3363524738265313,-0.24248631900108908
M3,creatinine_mean,0.01560995614288005,0.020437991200210205,0.07931109222238011
M3,creatinine_median,0.0074615044770027375,0.013803516671542232,0.07885928461039028
M3,creatinine_min,-0.12372367296272939,-0.07892782742046721,-0.06898918785549579
M3,creatinine_max,0.0644457801950716,0.02009133306928505,0.08764354565251001
M3,creatinine_std,0.21109730322200473,-0.005887152195017034,0.16455755319396997
M3,creatinine_first,-0.08264739859099894,-0.04516077782742461,-0.00172383442485806
M3,creatinine_last,0.07852266133349689,0.04009674352000626,0.11221327424149018
M3,creatinine_delta,0.3358674262779352,0.17736118261941802,0.24962274689525835
M3,creatinine_slope,0.20691391856967975,0.04995891619847065,0.16412137490984963
M3,platelets_mean,0.03839756298131813,-0.00478147834176759,-0.11877150581250846
M3,platelets_median,0.04424725157854653,-0.02895075086081126,-0.13565950468526564
M3,platelets_min,-0.11612401764043973,-0.01315153378745984,-0.16818122758388598
M3,platelets_max,0.18528061770273271,0.012473112727467744,-0.06929535980834177
M3,platelets_std,0.9020708906166707,0.09992101733648764,0.3243114351128987
M3,platelets_first,-0.011684104199663708,0.0018475604240883443,-0.11201467215117815
M3,platelets_last,0.04269876919408726,-0.0277657945268601,-0.1492281597965997
M3,platelets_delta,0.16489435466306754,-0.09010351759528136,-0.12115071668662353
M3,platelets_slope,0.2651325532784881,-0.048153285766272834,-0.11084368079153133
M3,heart_rate_mean,-0.06313200826557246,0.04022983533875297,0.11321406658572629
M3,heart_rate_median,-0.13153624844289288,-0.0251903384230892,0.020703833949635046
M3,heart_rate_min,-0.24259386195585605,0.07731868123755997,0.07990723738974728
M3,heart_rate_max,0.26080246963353604,0.07614946865504797,0.23700889760267616
M3,heart_rate_std,0.3226646683407277,-0.11035520801152916,0.06312469305934552
M3,heart_rate_first,-0.2771338519036583,-0.11871446603333678,-0.14214014356665386
M3,heart_rate_last,0.14012813996489676,0.13942800763724686,0.17354120031567538
M3,heart_rate_delta,0.4325613308564603,0.27036762698745215,0.33079029075294625
M3,heart_rate_slope,0.09289164825864214,-0.0997604248992196,0.013667044403984604
M3,mbp_mean,-0.1290428091885521,-0.08376454001245963,-0.11297530585210515
M3,mbp_median,-0.10260494033670903,-0.041076959618080236,-0.09897544661356578
M3,mbp_min,-0.5322709694932997,-0.34809805848750586,-0.34495504053195286
M3,mbp_max,0.26116939175335674,0.13931192282582752,0.14923568009316607
M3,mbp_std,0.29337624538911744,0.1497603095358089,0.10790916904644826
M3,mbp_first,0.09930042936525989,0.11129031833714398,0.13248977654412125
M3,mbp_last,-0.42240107602193144,-0.33542807972358246,-0.3776169992230217
M3,mbp_delta,-0.47220154842179685,-0.4054557816937122,-0.4632202796765753
M3,mbp_slope,0.10998697377473875,0.09286447954473422,0.103628756747303
M3,resp_rate_mean,-0.07993612463457339,-0.03495059036452278,0.0931218635041307
M3,resp_rate_median,-0.14916459564917992,-0.09159261603893534,0.025616411817025387
M3,resp_rate_min,-0.36412569444246273,-0.2612323454010769,-0.1369969682521131
M3,resp_rate_max,0.3416817265625183,0.20223008505976264,0.41820429282831567
M3,resp_rate_std,0.27602926531162975,0.16897393215093398,0.11823957435240003
M3,resp_rate_first,-0.3324831257738678,-0.21779910770964217,-0.25127874138728795
M3,resp_rate_last,0.18560617101449378,0.05930796974791408,0.21633146366048386
M3,resp_rate_delta,0.49083536426831176,0.25348595020421494,0.4540569142953676
M3,resp_rate_slope,0.14198389300595882,0.0005623056436295788,0.1251622190765758
M3,spo2_mean,-0.2068090355548038,-0.23638816380034194,-0.13267901490055098
M3,spo2_median,-0.1289897871068139,-0.18272564549136452,-0.10482440937649505
M3,spo2_min,-0.5034673369382405,-0.3719683055051416,-0.29599622299242206
M3,spo2_max,0.05648306574428037,-0.02824084062451984,0.13981117574709168
M3,spo2_std,0.4392719368011803,0.35578315472451083,0.32226797104922494
M3,spo2_first,-0.1317537066935333,-0.11130255317717398,-0.1353440265394729
M3,spo2_last,-0.07337766514301466,-0.17680046268422808,-0.28329191671266646
M3,spo2_delta,0.06638942652686647,-0.03237871957725406,-0.09199943458655897
M3,spo2_slope,-0.04049393762958631,-0.09379062014707734,-0.18864363570770848
M3,sofa_mean,-0.06749530368494243,-0.03363939516221876,0.11845796234103563
M3,sofa_median,-0.04567100671619466,-0.01780326104473564,0.05742687256322018
M3,sofa_min,-0.3073663550395656,-0.2000262194908782,-0.043230391484274856
M3,sofa_max,0.17544944283716563,0.11014176620384042,0.33268325978498486
M3,sofa_std,0.5932672718548475,0.3191301937461946,0.5476472427348836
M3,sofa_first,-0.061416522454504505,-0.008427310571128211,0.2357482711804979
M3,sofa_last,0.1246573118603183,0.08461812167694932,0.2143396442567918
M3,sofa_delta,0.2325824111996124,0.11508706054894947,-0.041807146711574115
M3,sofa_slope,0.06302489731985554,0.03977759904799711,-0.008103445999925575
M3,any_vasopressor_mean,0.026213628984401504,-0.115124212246182,-0.19287201640832927
M3,any_vasopressor_median,-0.24669627316649942,-0.2568960263789842,-0.3226250951053682
M3,any_vasopressor_min,0.0,0.0,0.0
M3,any_vasopressor_max,0.29113876522470833,-0.035594238019139725,-0.0641834965387197
M3,any_vasopressor_std,0.18494984264695793,-0.09993229158411084,-0.14783699526781086
M3,any_vasopressor_first,-0.25877719719642495,-0.5092310862284739,-0.4214084567499898
M3,any_vasopressor_last,0.5299250165013784,0.4736888101393244,0.23687374475739426
M3,any_vasopressor_delta,0.6831309511402055,0.7846155805730918,0.4967514357433904
M3,any_vasopressor_slope,0.25885307669620405,0.3384177413403732,0.16555491782648818
M3,ventilation_on_mean,-0.09468725170611672,0.0025927171082887157,-0.024675683761050494
M3,ventilation_on_median,-0.05535685898794753,0.07731039367462351,0.07686146498259856
M3,ventilation_on_min,-0.26741832985406555,-0.06644896524653379,-0.17810177531567903
M3,ventilation_on_max,0.23659656972679938,0.1552973303887821,0.16660226999250377
M3,ventilation_on_std,0.4809652731815416,0.2582603366823252,0.35358952369262936
M3,ventilation_on_first,-0.13378120495088347,0.061012738884603,-0.20127453043351118
M3,ventilation_on_last,0.019856981564472506,0.05312591299554066,-0.09497320410497774
M3,ventilation_on_delta,0.17397908676775836,-0.008611682312550236,0.11973394789998121
M3,ventilation_on_slope,-0.010868799943405545,-0.08930294741332877,0.014296280184989485
